"search_string","unique_name","approximate_match","score","ott_id","is_synonym","flags","number_matches"
"stomias_atriventer","Stomias atriventer",TRUE,0.944444417953491,47469,FALSE,"",1
"storeria_dekayi","Storeria dekayi",TRUE,0.933333337306976,505605,FALSE,"",1
"storeria_occipitomaculata","Storeria occipitomaculata",TRUE,0.959999978542328,511700,FALSE,"",1
"stramonita_haemastoma","Stramonita haemastoma",TRUE,0.952380955219269,663884,FALSE,"",2
"strophurus_elderi","Strophurus elderi",TRUE,0.941176474094391,756065,FALSE,"",1
"strophurus_strophurus","Strophurus strophurus",TRUE,0.952380955219269,902093,FALSE,"",1
"stylasterias_forreri","Stylasterias forreri",TRUE,0.949999988079071,136031,FALSE,"",1
"symbolophorus_californiensis","Symbolophorus californiensis",TRUE,0.964285731315613,785193,FALSE,"",2
"synbranchus_marmoratus","Synbranchus marmoratus",TRUE,0.954545438289642,989907,FALSE,"",2
"syngnathus_abaster","Syngnathus abaster",TRUE,0.944444417953491,774429,FALSE,"",1
"syngnathus_acus","Syngnathus acus",TRUE,0.933333337306976,774440,FALSE,"",5
"syngnathus_scovelli","Syngnathus scovelli",TRUE,0.947368443012238,251400,FALSE,"",1
"syngnathus_typhle","Syngnathus typhle",TRUE,0.941176474094391,251396,FALSE,"",2
"synodontis_leopardinus","Synodontis leopardinus",TRUE,0.954545438289642,664985,FALSE,"",3
"synodontis_macrostigma","Synodontis macrostigma",TRUE,0.954545438289642,494913,FALSE,"",2
"synodontis_nigromaculatus","Synodontis nigromaculata",TRUE,0.959999978542328,577014,FALSE,"",2
"synodontis_woosnami","Synodontis woosnami",TRUE,0.947368443012238,664997,FALSE,"",1
"tachypleus_tridentatus","Tachypleus tridentatus",TRUE,0.954545438289642,511975,FALSE,"",1
"tactostoma_macropus","Tactostoma macropus",TRUE,0.947368443012238,847908,FALSE,"",2
"tamoya_haplonema","Tamoya haplonema",TRUE,0.9375,749475,FALSE,"",1
"tantilla_coronata","Tantilla coronata",TRUE,0.941176474094391,4121423,FALSE,"sibling_higher",1
"tarletonbeania_crenularis","Tarletonbeania crenularis",TRUE,0.959999978542328,692175,FALSE,"",2
"tenguella_marginalba","Tenguella marginalba",TRUE,0.949999988079071,506639,FALSE,"",1
"thais_clavigera","Reishia clavigera",TRUE,0.933333337306976,92194,FALSE,"",1
"thais_lamellosa","Nucella lamellosa",TRUE,0.933333337306976,509217,FALSE,"",1
"thais_melones","Vasula melones",TRUE,0.923076927661896,497228,FALSE,"",1
"thalassoica_antarctica","Thalassoica antarctica",TRUE,0.954545438289642,656580,FALSE,"",1
"thamnophis_atratus","Thamnophis atratus",TRUE,0.944444417953491,681050,FALSE,"",1
"thamnophis_butleri","Thamnophis butleri",TRUE,0.944444417953491,681053,FALSE,"",1
"thamnophis_cyrtopsis","Thamnophis cyrtopsis",TRUE,0.949999988079071,786613,FALSE,"",2
"thamnophis_elegans","Thamnophis elegans",TRUE,0.944444417953491,681054,FALSE,"",1
"thamnophis_eques","Thamnophis eques",TRUE,0.9375,681057,FALSE,"",1
"thamnophis_ordinoides","Thamnophis ordinoides",TRUE,0.952380955219269,631732,FALSE,"",1
"thamnophis_radix","Thamnophis radix",TRUE,0.9375,631806,FALSE,"",1
"thamnophis_rufipunctatus","Thamnophis rufipunctatus",TRUE,0.958333313465118,147044,FALSE,"",1
"thamnophis_saurita","Thamnophis saurita",TRUE,0.944444417953491,147067,FALSE,"",3
"thamnophis_sirtalis","Thamnophis sirtalis",TRUE,0.947368443012238,107027,FALSE,"",1
"thecadactylus_rapicauda","Thecadactylus rapicauda",TRUE,0.95652174949646,597587,FALSE,"",3
"thoropa_miliaris","Thoropa miliaris",TRUE,0.9375,1008742,FALSE,"",1
"thrissacanthias_penicillatus","Thrissacanthias penicillatus",TRUE,0.964285731315613,769826,FALSE,"",1
"thunnus_albacares","Thunnus albacares",TRUE,0.941176474094391,833188,FALSE,"",4
"thysanoessa_raschi","Thysanoessa raschii",TRUE,0.89473682641983,874753,FALSE,"",1
"tilapia_mariae","Pelmatolapia mariae",TRUE,0.928571403026581,910905,FALSE,"",1
"timon_lepidus","Timon lepidus",TRUE,0.923076927661896,430811,FALSE,"",1
"tomopterna_crytotis","Tomopterna cryptotis",TRUE,0.899999976158142,56902,FALSE,"",1
"torpedo_peruana","Tetronarce peruana",TRUE,0.933333337306976,3594641,FALSE,"",1
"tosia_australis","Tosia australis",TRUE,0.933333337306976,485458,FALSE,"sibling_higher",3
"trachelyopterus_galeatus","Trachelyopterus galeatus",TRUE,0.958333313465118,671060,FALSE,"",1
"trachurus_mediterraneus","Trachurus mediterraneus",TRUE,0.95652174949646,174577,FALSE,"",2
"trachylepis_quinquetaeniata","Trachylepis quinquetaeniata",TRUE,0.962962985038757,1030886,FALSE,"",1
"trachylepis_spilogaster","Trachylepis spilogaster",TRUE,0.95652174949646,38020,FALSE,"",1
"trachylepis_striata","Trachylepis striata",TRUE,0.947368443012238,689449,FALSE,"",3
"trachylepis_variegata","Trachylepis variegata",TRUE,0.952380955219269,52106,FALSE,"",2
"trematomus_bernacchii","Trematomus bernacchii",TRUE,0.952380955219269,985361,FALSE,"",2
"trematomus_newnesi","Trematomus newnesi",TRUE,0.944444417953491,85034,FALSE,"",1
"triakis_megalopterus","Triakis megalopterus",TRUE,0.949999988079071,748396,FALSE,"",1
"trimeresurus_gracilis","Trimeresurus gracilis",TRUE,0.952380955219269,450710,FALSE,"",1
"trinectes_paulistanus","Trinectes paulistanus",TRUE,0.952380955219269,153497,FALSE,"",1
"triphoturus_mexicanus","Triphoturus mexicanus",TRUE,0.952380955219269,396853,FALSE,"",1
"trochia_cingulata","Trochia cingulata",TRUE,0.941176474094391,4157681,FALSE,"",1
"tropidurus_oreadicus","Tropidurus oreadicus",TRUE,0.949999988079071,187679,FALSE,"",1
"trygonorrhina_fasciata","Trygonorrhina fasciata",TRUE,0.954545438289642,463555,FALSE,"",2
"tubularia_ralphii","Tubularia ralphii",TRUE,0.941176474094391,3681769,FALSE,"",3
"tursiops_aduncus","Tursiops aduncus",TRUE,0.9375,257323,FALSE,"",1
"tursiops_truncatus","Tursiops truncatus",TRUE,0.944444417953491,124230,FALSE,"",3
"uma_scoparia","Uma scoparia",TRUE,0.916666686534882,1062444,FALSE,"",1
"uracentron_flaviceps","Uracentron flaviceps",TRUE,0.949999988079071,761858,FALSE,"",3
"uranoscodon_superciliosus","Uranoscodon superciliosus",TRUE,0.959999978542328,32969,FALSE,"",4
"uria_lomvia","Uria lomvia",TRUE,0.90909093618393,551817,FALSE,"",1
"urocyon_cinereoargenteus","Urocyon cinereoargenteus",TRUE,0.958333313465118,685113,FALSE,"",1
"uromacer_catesbyi","Uromacer catesbyi",TRUE,0.941176474094391,736365,FALSE,"",1
"uromacer_oxyrhynchus","Uromacer oxyrhynchus",TRUE,0.949999988079071,579180,FALSE,"",2
"urosalpinx_cinerea","Urosalpinx cinerea",TRUE,0.944444417953491,850826,FALSE,"sibling_higher",2
"urosaurus_graciosus","Urosaurus graciosus",TRUE,0.947368443012238,647096,FALSE,"",1
"ursus_arctos","Ursus arctos",TRUE,0.916666686534882,872567,FALSE,"",1
"uta_stansburiana","Uta stansburiana",TRUE,0.9375,867320,FALSE,"",1
"valencia_letourneuxi","Valencia letourneuxi",TRUE,0.949999988079071,771627,FALSE,"",2
"varanus_brevicauda","Varanus brevicauda",TRUE,0.944444417953491,747037,FALSE,"sibling_higher",3
"varanus_eremius","Varanus eremius",TRUE,0.933333337306976,1024034,FALSE,"sibling_higher",1
"varanus_gouldi","Varanus gouldii",TRUE,0.928571403026581,172908,FALSE,"sibling_higher",2
"varanus_tristis","Varanus tristis",TRUE,0.933333337306976,1082444,FALSE,"sibling_higher",5
"vulpes_chama","Vulpes chama",TRUE,0.916666686534882,821968,FALSE,"",1
"vulpes_velox","Vulpes velox",TRUE,0.916666686534882,297455,FALSE,"",1
"vulpes_vulpes","Vulpes vulpes",TRUE,0.923076927661896,821964,FALSE,"",1
"xantusia_vigilis","Xantusia vigilis",TRUE,0.9375,139521,FALSE,"",1
"xenagoniates_bondi","Xenagoniates bondi",TRUE,0.944444417953491,2702,FALSE,"",1
"xenopus_borealis","Xenopus borealis",TRUE,0.9375,465091,FALSE,"",1
"xiphias_gladius","Xiphias gladius",TRUE,0.933333337306976,358621,FALSE,"",2
"zachaenus_parvulus","Zachaenus parvulus",TRUE,0.944444417953491,272157,FALSE,"",2
"zapteryx_exasperata","Zapteryx exasperata",TRUE,0.947368443012238,181823,FALSE,"",1
"zapteryx_xyster","Zapteryx xyster",TRUE,0.933333337306976,3594603,FALSE,"",1
"zenaida_asiatica","Zenaida asiatica",TRUE,0.9375,715580,FALSE,"",1
"zenaida_macroura","Zenaida macroura",TRUE,0.9375,183576,FALSE,"",2
