"Cite","ConIDorig","ConID","ott_id","TSc","FSc","fF","TG","EE","BM","Eco","Lat","Long","DR","DRlog","Drf","Drc","TA","TAlog","SA","SAlog","Yr","tWS","DT","FD"
"Brandão_2003","Pseudis_bolbodactyla","Pseudis_bolbodactyla",677455,18,4,0.2222,"Amphibians","Ectotherm",NA,"Terrestrial",15.25,NA,12,1.07918124604762,"Family","Order","Months",2.86332286012046,"1000m",3,1999,NA,1999-01-01 00:00:00,"Gut content"
"Teixeira_2004","Pseudis_bolbodactyla","Pseudis_bolbodactyla",677455,59,3,0.0508,"Amphibians","Ectotherm",NA,"Terrestrial",19.12,NA,12,1.07918124604762,"Family","Order","Months",2.86332286012046,"1000m",3,NA,NA,NA,"Gut content"
"Macale_2008","Pseudis_limellum","Pseudis_limellum",1088048,22,15,0.6818,"Amphibians","Ectotherm",NA,"Lentic",-28.53,NA,21,1.32221929473392,"Family","Order","Months",2.86332286012046,"10km",4,2001,207,2001-01-15 00:00:00,"Gut content"
"Duré_2001","Pseudis_limellum","Pseudis_limellum",1088048,75,29,0.3867,"Amphibians","Ectotherm",NA,"Lentic",27.5,NA,13,1.11394335230684,"Order","Class","Months",2.86332286012046,"1000m",3,1996,NA,1996-01-01 00:00:00,"Gut content"
"Garda_2007","Pseudis_limellum","Pseudis_limellum",1088048,172,91,0.5291,"Amphibians","Ectotherm",NA,"Lentic",4,NA,13,1.11394335230684,"Order","Class","Years",3.94250410616808,"1000m",3,2003,NA,2003-01-01 00:00:00,"Gut content"
"Huckembeck_2014","Pseudis_minuta","Pseudis_minuta",173495,45,43,0.9556,"Amphibians","Ectotherm",NA,"Lentic",-31.1,NA,14,1.14612803567824,"Order","Order","Years",3.94250410616808,"1000m",3,2008,NA,2008-01-01 00:00:00,"Gut content"
"Downie_2010","Pseudis_paradoxa","Pseudis_paradoxa",1035873,7,7,1,"Amphibians","Ectotherm",NA,"Lentic",10.75,NA,16,1.20411998265592,"Family","Class","Years",3.94250410616808,"1000m",3,1999,206,1999-07-15 00:00:00,"Gut content"
"Downie_2010","Pseudis_paradoxa","Pseudis_paradoxa",1035873,6,4,0.67,"Amphibians","Ectotherm",NA,"Lentic",10.75,NA,16,1.20411998265592,"Family","Class","Years",3.94250410616808,"1000m",3,1999,206,1999-07-15 00:00:00,"Gut content"
"Downie_2010","Pseudis_paradoxa","Pseudis_paradoxa",1035873,23,19,0.83,"Amphibians","Ectotherm",NA,"Lentic",10.75,NA,16,1.20411998265592,"Family","Class","Years",3.94250410616808,"1000m",3,1999,206,1999-07-15 00:00:00,"Gut content"
"Duré_2001","Pseudis_paradoxa","Pseudis_paradoxa",1035873,50,29,0.58,"Amphibians","Ectotherm",NA,"Lentic",27.5,NA,13,1.11394335230684,"Order","Class","Months",2.86332286012046,"1000m",3,1996,NA,1996-01-01 00:00:00,"Gut content"
"deOliveiraNeves_2014","Pseudis_tocantins","Pseudis_tocantins",677469,184,115,0.625,"Amphibians","Ectotherm",NA,"Terrestrial",-13.25,NA,13,1.11394335230684,"Family","Order","Decades",4.94250410616808,"1000km",6,NA,NA,NA,"Gut content"
"Neves_2014","Pseudis_tocantins","Pseudis_tocantins",677469,184,115,0.625,"Amphibians","Ectotherm",NA,"Terrestrial",48,NA,12,1.07918124604762,"Family","Order","Years",3.94250410616808,"1000m",3,NA,NA,NA,"Gut content"
"Arrington_2002","Pseudocrenilabrus_philander","Pseudocrenilabrus_philander",828443,48,48,1,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Pseudogonatodes_guianensis","Pseudogonatodes_guianensis",935362,23,22,0.9565,"Reptiles","Ectotherm",0.7,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Cecala_2007","Pseudotriton_ruber","Pseudotriton_ruber",1017693,276,68,0.2464,"Amphibians","Ectotherm",NA,"Terrestrial",35.77,NA,28,1.44715803134222,"Family","Order","Months",2.86332286012046,"1000m",3,2006,NA,2006-01-01 00:00:00,"Gut content"
"Carey_1972","Psilaster_pectinatus","Psilaster_pectinatus",589804,16,11,0.6875,"Echinoderms","Ectotherm",NA,"Marine",44.65,NA,6,0.778151250383644,"Class","Class","Years",3.94250410616808,"1000m",3,1965,206,1965-07-15 00:00:00,"Gut content"
"Huey_2001","Ptenopus_garrulus","Ptenopus_garrulus",4122801,490,420,0.8571,"Reptiles","Ectotherm",5.2,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Sunderland_1975","Pterostichus_melanaria","Pterostichus_melanarius",1046677,266,180,0.6767,"Arthropods","Ectotherm",NA,"Terrestrial",50.9,NA,8,0.903089986991944,"Family","Phylum","Months",2.86332286012046,"10m",1,1973,176,1973-06-15 00:00:00,"Gut content"
"Hardy_2006","Ptychadena_anchietae","Ptychadena_anchietae",160735,52,49,0.9423,"Amphibians","Ectotherm",NA,"Terrestrial",0.36,NA,18,1.25527250510331,"Order","Order","Months",2.86332286012046,"1000m",3,1987,206,1987-07-15 00:00:00,"Gut content"
"Hardy_2006","Ptychadena_mascareniensis","Ptychadena_mascareniensis",799886,7,7,1,"Amphibians","Ectotherm",15.3901027914583,"Terrestrial",0.36,NA,12,1.07918124604762,"Family","Order","Months",2.86332286012046,"1000m",3,1987,206,1987-07-15 00:00:00,"Gut content"
"Thompson_2009","Puma_concolor","Puma_concolor",42307,4,3,0.75,"Mammals","Endotherm",45000,"Terrestrial",45.93,NA,4,0.602059991327962,"Species","Order","Years",3.94250410616808,"1000m",3,2005,NA,2005-01-01 00:00:00,"Gut content"
"Thompson_2009","Puma_concolor","Puma_concolor",42307,10,7,0.7,"Mammals","Endotherm",45000,"Terrestrial",45.93,NA,5,0.698970004336019,"Species","Family","Years",3.94250410616808,"1000m",3,2005,NA,2005-01-01 00:00:00,"Gut content"
"Spalding_1971","Puma_concolor","Puma_concolor",42307,132,120,0.9091,"Mammals","Endotherm",45000,"Terrestrial",51.66,NA,11,1.04139268515823,"Species","Genus","Years",3.94250410616808,"100km",5,1962,176,1962-06-15 00:00:00,"Gut content"
"Maser_1983","Puma_concolor","Puma_concolor",42307,60,41,0.684,"Mammals","Endotherm",45000,"Terrestrial",45.32,NA,7,0.845098040014257,"Species","Class","Years",3.94250410616808,"100km",5,1977,176,1977-06-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,36,26,0.73,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,280,1973-09-27 00:00:00,"Direct observation"
"Duggins_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,1154,330,0.286,"Echinoderms","Ectotherm",5000,"Marine",58.2,NA,12,1.07918124604762,"Species","Phylum","Years",3.94250410616808,"1000m",3,1978,NA,1978-01-01 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,26,17,0.65,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,237,1977-08-15 00:00:00,"Gut content"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,6,4,0.67,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,176,1977-06-15 00:00:00,"Gut content"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,14,12,0.86,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,176,1977-06-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,51,44,0.86,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,143,1973-05-13 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,27,23,0.845,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,145,1977-05-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,37,36,0.97,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,146,1973-05-16 00:00:00,"Direct observation"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,8,8,1,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,234,1973-08-12 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,18,15,0.83,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,176,1977-06-15 00:00:00,"Gut content"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,10,7,0.7,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,145,1977-05-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,18,16,0.88,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1972,279,1972-09-25 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,14,11,0.79,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,206,1977-07-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,56,54,0.97,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,147,1973-05-17 00:00:00,"Direct observation"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,2,2,1,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,59,1973-02-18 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,15,13,0.875,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,145,1977-05-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,16,16,1,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,144,1973-05-14 00:00:00,"Direct observation"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,4,4,1,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1971,230,1971-08-08 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,22,18,0.82,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,206,1977-07-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,64,63,0.98,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,235,1973-08-13 00:00:00,"Direct observation"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,20,17,0.85,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,286,1973-10-03 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,3,2,0.67,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,206,1977-07-15 00:00:00,"Gut content"
"Mauzey_1968","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,176,93,0.53,"Echinoderms","Ectotherm",5000,"Marine",48.38,-124.74,2,0.301029995663981,"Species","Order","Years",3.94250410616808,"1000m",3,1966,NA,1966-01-01 00:00:00,"Direct observation"
"Mauzey_1968","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,64,24,0.37,"Echinoderms","Ectotherm",5000,"Marine",48.59,-122.89,9,0.954242509439325,"Species","Genus","Years",3.94250410616808,"1000m",3,1966,NA,1966-01-01 00:00:00,"Direct observation"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,15,10,0.7,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,56,1973-02-15 00:00:00,"Direct observation"
"Mauzey_1968","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,199,101,0.51,"Echinoderms","Ectotherm",5000,"Marine",48.59,-122.89,10,1,"Species","Genus","Years",3.94250410616808,"1000m",3,1966,NA,1966-01-01 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,70,30,0.43,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,115,1977-04-15 00:00:00,"Gut content"
"Mauzey_1968","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,96,51,0.53,"Echinoderms","Ectotherm",5000,"Marine",48.38,-124.74,5,0.698970004336019,"Species","Order","Years",3.94250410616808,"1000m",3,1966,NA,1966-01-01 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,65,55,0.84,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,84,1977-03-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,102,45,0.44,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,74,1973-03-05 00:00:00,"Direct observation"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,11,10,0.91,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,28,1973-01-18 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,9,7,0.78,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,237,1977-08-15 00:00:00,"Gut content"
"Paul_1975","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,58,38,0.65,"Echinoderms","Ectotherm",5000,"Marine",60.59,NA,27,1.43136376415899,"Species","Class","Hours",0,"10m",1,1973,75,1973-03-06 00:00:00,"Direct observation"
"Shivji_1983","Pycnopodia_helianthoides","Pycnopodia_helianthoides",197638,7,2,0.29,"Echinoderms","Ectotherm",5000,"Marine",48.85,NA,35,1.54406804435028,"Species","Class","Days",1.38021124171161,"10m",1,1977,237,1977-08-15 00:00:00,"Gut content"
"Arrington_2002","Pygocentrus_cariba","Pygocentrus_cariba",681015,204,200,0.9804,"Fish","Ectotherm",560,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Arrington_2002","Pygopristis_denticulatus","Pygopristis_denticulata",512352,79,79,1,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Huey_2001","Pygopus_nigriceps","Pygopus_nigriceps",836591,16,10,0.625,"Reptiles","Ectotherm",15.5,"Terrestrial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Adams_1989","Pygoscelis_papua","Pygoscelis_papua",1028837,144,144,1,"Birds","Endotherm",8200,"Marine",-46.9,37.9,30,1.47712125471966,"Species","Class","Years",3.94250410616808,"1000m",3,1984,56,1984-08-15 00:00:00,"Gut content (non-lethal)"
"Smith_1991","Pytenestes_ostrinus","Pyrenestes_ostrinus",969503,81,60,0.7407,"Birds","Endotherm",18.6,"Terrestrial",3.77,NA,6,0.778151250383644,"Species","Phylum","Days",1.38021124171161,"10km",4,1990,84,1990-03-15 00:00:00,"Gut content"
"Smith_1991","Pytenestes_ostrinus","Pyrenestes_ostrinus",969503,76,45,0.5921,"Birds","Endotherm",18.6,"Terrestrial",3.77,NA,6,0.778151250383644,"Species","Phylum","Days",1.38021124171161,"10km",4,1990,84,1990-03-15 00:00:00,"Gut content"
"Smith_1991","Pytenestes_ostrinus","Pyrenestes_ostrinus",969503,79,36,0.4557,"Birds","Endotherm",18.6,"Terrestrial",3.77,NA,6,0.778151250383644,"Species","Phylum","Days",1.38021124171161,"10km",4,1990,115,1990-04-15 00:00:00,"Gut content"
"Smith_1991","Pytenestes_ostrinus","Pyrenestes_ostrinus",969503,103,47,0.4563,"Birds","Endotherm",18.6,"Terrestrial",3.77,NA,6,0.778151250383644,"Species","Phylum","Days",1.38021124171161,"10km",4,1990,115,1990-04-15 00:00:00,"Gut content"
"Arrington_2002","Pyrrhulina_lugubris","Pyrrhulina_lugubris",3624408,350,308,0.88,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Ngo_2014b","Quasipaa_verrucospinosa","Quasipaa_verrucospinosa",223113,539,518,0.961,"Amphibians","Ectotherm",NA,"Terrestrial",16.25,NA,28,1.44715803134222,"Family","Class","Years",3.94250410616808,"1000m",3,2008,NA,2008-01-01 00:00:00,"Gut content"
"Smith_1991","Quelea_erythrops","Quelea_erythrops",3597756,21,17,0.8095,"Birds","Endotherm",19.4,"Terrestrial",3.77,NA,6,0.778151250383644,"Species","Phylum","Days",1.38021124171161,"10km",4,1990,84,1990-03-15 00:00:00,"Gut content"
"Smith_1991","Quelea_erythrops","Quelea_erythrops",3597756,28,25,0.8929,"Birds","Endotherm",19.4,"Terrestrial",3.77,NA,6,0.778151250383644,"Species","Phylum","Days",1.38021124171161,"10km",4,1990,115,1990-04-15 00:00:00,"Gut content"
"Arrington_2002","Rachovia_maculipinnis","Rachovia_maculipinnis",663844,95,93,0.9789,"Fish","Ectotherm",NA,"Lotic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gut content (lethal)"
"Kadri_2012","Raja_radula","Raja_radula",607390,550,425,0.7727,"Fish","Ectotherm",NA,"Marine",39.9,NA,54,1.73239375982297,"Species","Order","Years",3.94250410616808,"10km",4,2007,192,2007-07-01 00:00:00,"Gut content"
"Kadri_2012","Raja_radula","Raja_radula",607390,400,342,0.855,"Fish","Ectotherm",NA,"Marine",39.9,NA,54,1.73239375982297,"Species","Order","Years",3.94250410616808,"10km",4,2007,192,2007-07-01 00:00:00,"Gut content"
"Espinoza_2015","Raja_velezi","Raja_velezi",126586,517,445,0.86,"Fish","Ectotherm",NA,"Marine",9.25,NA,21,1.32221929473392,"Family","Class","Months",2.86332286012046,"100km",5,2011,42,2011-02-01 00:00:00,"Gut content"
"Crawford_2009","Rana_areolata","Rana_areolata",413846,71,53,0.7465,"Amphibians","Ectotherm",NA,"Terrestrial",35.8,NA,13,1.11394335230684,"Order","Class","Days",1.38021124171161,"1000m",3,2003,206,2003-07-15 00:00:00,"Gut content"
"Boelter_2012","Rana_catesbeiana","Rana_catesbeiana",14688,291,239,0.8213,"Amphibians","Ectotherm",18.3254775779908,"Lentic",-29.45,NA,10,1,"Order","Order","Months",2.86332286012046,"1000m",3,2002,NA,2002-01-01 00:00:00,"Gut content"
"Liu_2015","Rana_catesbeiana","Rana_catesbeiana",14688,214,175,0.8178,"Amphibians","Ectotherm",18.3254775779908,"Lentic",23.7,NA,34,1.53147891704226,"Family","Class","Years",3.94250410616808,"1000m",3,2011,NA,2011-01-01 00:00:00,"Gut content"
"Leivas_2012","Rana_catesbeiana","Rana_catesbeiana",14688,181,158,0.8729,"Amphibians","Ectotherm",18.3254775779908,"Terrestrial",-25.25,NA,32,1.50514997831991,"Species","Order","Months",2.86332286012046,"100km",5,2008,NA,2008-01-01 00:00:00,"Gut content"
"Wu_2005","Rana_catesbeiana","Rana_catesbeiana",14688,14,13,0.9286,"Amphibians","Ectotherm",18.3254775779908,"Lentic",30.23,NA,13,1.11394335230684,"Family","Order","Months",2.86332286012046,"1000m",3,2004,238,2004-08-15 00:00:00,"Gut content"
"Wu_2005","Rana_catesbeiana","Rana_catesbeiana",14688,31,28,0.9032,"Amphibians","Ectotherm",18.3254775779908,"Lentic",30.23,NA,17,1.23044892137827,"Family","Order","Months",2.86332286012046,"1000m",3,2004,238,2004-08-15 00:00:00,"Gut content"
"Leivas_2012","Rana_catesbeiana","Rana_catesbeiana",14688,181,158,0.8729,"Amphibians","Ectotherm",18.3254775779908,"Lentic",25.25,NA,20,1.30102999566398,"Order","Class","Months",2.86332286012046,"1000m",3,2008,NA,2008-01-01 00:00:00,"Gut content"
"Krupa_2002","Rana_catesbeiana","Rana_catesbeiana",14688,49,46,0.9388,"Amphibians","Ectotherm",18.3254775779908,"Lentic",32.15,NA,17,1.23044892137827,"Family","Phylum","Days",1.38021124171161,"1000m",3,1997,206,1997-07-15 00:00:00,"Gut content"
"Wu_2005","Rana_catesbeiana","Rana_catesbeiana",14688,87,80,0.9195,"Amphibians","Ectotherm",18.3254775779908,"Lentic",30.23,NA,24,1.38021124171161,"Family","Order","Months",2.86332286012046,"1000m",3,2004,238,2004-08-15 00:00:00,"Gut content"
"Hayes_1985","Rana_aurora_draytonii","Rana_draytonii",597569,35,31,0.8857,"Amphibians","Ectotherm",NA,"Terrestrial",34.42,NA,49,1.69019608002851,"Species","Order","Years",3.94250410616808,"1000m",3,1981,56,1981-02-15 00:00:00,"Gut content"
"Bisa_2007","Rana_graeca","Rana_graeca",886097,20,19,0.95,"Amphibians","Ectotherm",NA,"Lotic",21.12,NA,16,1.20411998265592,"Order","Class","Months",2.86332286012046,"100m",2,2004,207,2004-07-15 00:00:00,"Gut content"
"Bisa_2007","Rana_graeca","Rana_graeca",886097,21,20,0.9524,"Amphibians","Ectotherm",NA,"Lotic",21.02,NA,17,1.23044892137827,"Order","Class","Months",2.86332286012046,"100m",2,2004,207,2004-07-15 00:00:00,"Gut content"
"Bisa_2007","Rana_graeca","Rana_graeca",886097,16,16,1,"Amphibians","Ectotherm",NA,"Lotic",21.02,NA,17,1.23044892137827,"Order","Class","Months",2.86332286012046,"100m",2,2004,207,2004-07-15 00:00:00,"Gut content"
"Bisa_2007","Rana_graeca","Rana_graeca",886097,17,17,1,"Amphibians","Ectotherm",NA,"Lotic",21.12,NA,16,1.20411998265592,"Order","Class","Months",2.86332286012046,"100m",2,2004,207,2004-07-15 00:00:00,"Gut content"
"Crawford_2009","Lithobates_sphenocephalus","Rana_sphenocephala",61437,69,62,0.8986,"Amphibians","Ectotherm",2.0718895738857,"Terrestrial",35.8,NA,13,1.11394335230684,"Order","Class","Days",1.38021124171161,"1000m",3,2003,206,2003-07-15 00:00:00,"Gut content"
"Carey_1972","Rathbunaster_californicus","Rathbunaster_californicus",781471,2,1,0.5,"Echinoderms","Ectotherm",NA,"Marine",44.65,NA,2,0.301029995663981,"Class","Class","Years",3.94250410616808,"1000m",3,1965,206,1965-07-15 00:00:00,"Gut content"
"Pages_1997","Rathkea_octopunctata","Rathkea_octopunctata",349960,340,52,0.1529,"Cnidarians","Ectotherm",NA,"Marine",60.2,NA,3,0.477121254719662,"Species","Class","Days",1.38021124171161,"1000m",3,1992,132,1992-05-01 00:00:00,"Gut content"
"McQueen_2008","Rattus_rattus","Rattus_rattus",271571,120,98,0.8167,"Mammals","Endotherm",223.405460989654,"Terrestrial",-45.09,NA,5,0.698970004336019,"Kingdom","Kingdom","Months",2.86332286012046,"1000m",3,2006,193,2006-01-01 00:00:00,"Gut content"
"Miller_1995","Rattus_rattus","Rattus_rattus",271571,45,26,0.5778,"Mammals","Endotherm",223.405460989654,"Terrestrial",-36.8,NA,5,0.698970004336019,"Species","Phylum","Months",2.86332286012046,"1000m",3,1991,238,1991-02-15 00:00:00,"Gut content"
"Kofron_1978","Regina_grahami","Regina_grahamii",505611,78,11,0.141,"Reptiles","Ectotherm",509.7,"Lotic",30.22,NA,2,0.301029995663981,"Species","Class","Years",3.94250410616808,"10km",4,1975,NA,1975-01-01 00:00:00,"Gut content"
"Raney_1947","Natrix_septemvittata","Regina_septemvittata",505615,83,45,0.5422,"Reptiles","Ectotherm",217,"Lotic",42.85,NA,2,0.301029995663981,"Species","Family","Months",2.86332286012046,"100m",2,1944,207,1944-07-15 00:00:00,"Gut content"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,6,0.11,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,16,1.20411998265592,"Species","Species","Hours",0,"10m",1,1983,214,1983-07-23 10:00:00,"Direct observation"
"Tong_1986","Thais_clavigera","Reishia_clavigera",92194,430,369,0.8581,"Molluscs","Ectotherm",NA,"Marine",22.2,NA,13,1.11394335230684,"Species","Family","Years",3.94250410616808,"100m",2,1984,NA,1984-01-01 00:00:00,"Gut content"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,4,0.07,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,16,1.20411998265592,"Species","Species","Hours",0,"10m",1,1983,215,1983-07-24 08:30:00,"Direct observation"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,0,0,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,7,0.845098040014257,"Species","Species","Hours",0,"10m",1,1983,215,1983-07-24 10:15:00,"Direct observation"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,14,0.29,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,7,0.845098040014257,"Species","Species","Hours",0,"10m",1,1983,214,1983-07-23 15:30:00,"Direct observation"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,25,0.5,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,7,0.845098040014257,"Species","Species","Hours",0,"10m",1,1983,214,1983-07-23 22:00:00,"Direct observation"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,0,0,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,16,1.20411998265592,"Species","Species","Hours",0,"10m",1,1983,215,1983-07-24 10:15:00,"Direct observation"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,2,0.04,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,7,0.845098040014257,"Species","Species","Hours",0,"10m",1,1983,215,1983-07-24 08:30:00,"Direct observation"
"Tong_1986","Thais_clavigera","Reishia_clavigera",92194,420,345,0.8214,"Molluscs","Ectotherm",NA,"Marine",22.43,NA,5,0.698970004336019,"Species","Genus","Years",3.94250410616808,"100m",2,1984,NA,1984-01-01 00:00:00,"Gut content"
"Abe_1989","Thais_clavigera","Reishia_clavigera",92194,50,2,0.05,"Molluscs","Ectotherm",NA,"Marine",33.4,135.35,16,1.20411998265592,"Species","Species","Hours",0,"10m",1,1983,214,1983-07-23 15:30:00,"Direct observation"
