"taxon","mass_g","source_mass","n"
"Arrhamphus",106.5,"GenusAverage",1
"Arrhyton",12.19,"GenusAverage",9
"Arripis",3536,"GenusAverage",7
"Arses",15.97,"GenusAverage",8
"Artamella",49.22,"GenusAverage",2
"Artamus",39.3,"GenusAverage",28
"Artedidraco",16.7,"GenusAverage",1
"Artediellus",8.151,"GenusAverage",1
"Artemisiospiza",18.1,"GenusAverage",2
"Arthrodesmus",1.52e-09,"GenusAverage",1
"Arthroleptis",2.575,"GenusAverage",4
"Arthrosaura",4.49,"GenusAverage",17
"Artibeus",35.33,"GenusAverage",63
"Artisornis",8.809,"GenusAverage",4
"Arundinicola",13.85,"GenusAverage",2
"Arvicanthis",98.05,"GenusAverage",26
"Arvicola",132.9,"GenusAverage",16
"Asaccus",5.609,"GenusAverage",36
"Asagena",0.0243,"GenusAverage",0
"Asarcornis",2969,"GenusAverage",2
"Ascaphus",1.97,"GenusAverage",1
"Ascarosepion",1657,"GenusAverage",1
"Ascomorpha",2.366e-07,"GenusAverage",1
"Ascophyllum",28.07,"GenusAverage",1
"Asellia",9.547,"GenusAverage",6
"Aselliscus",4.695,"GenusAverage",8
"Asellus",0.0009036,"GenusAverage",3
"Aseraggodes",12.8,"GenusAverage",1
"Ashbyia",17.6,"GenusAverage",3
"Ashtoret",35.19,"GenusAverage",1
"Asianopis",0.1304,"GenusAverage",0
"Asiatyphlops",31,"GenusAverage",2
"Asio",375.6,"GenusAverage",21
"Aspatha",63.4,"GenusAverage",2
"Aspidelaps",148.5,"GenusAverage",2
"Aspidites",8365,"GenusAverage",5
"Aspidomorphus",52.47,"GenusAverage",6
"Aspidophoroides",3.575,"GenusAverage",2
"Aspidoscelis",30.89,"GenusAverage",122
"Aspidura",17.57,"GenusAverage",7
"Aspilota",9.472e-05,"GenusAverage",6
"Aspistor",164,"GenusAverage",0
"Aspitrigla",329.2,"GenusAverage",1
"Aspius",4950,"GenusAverage",1
"Aspronema",11.22,"GenusAverage",6
"Assurger",10700,"GenusAverage",2
"Astacopsis",500,"GenusAverage",1
"Astatheros",56.94,"GenusAverage",0
"Astatotilapia",47.1,"GenusAverage",2
"Asterias",44,"GenusAverage",0
"Asterina",98,"GenusAverage",1
"Asterorhombus",157.7,"GenusAverage",1
"Asthenes",17.86,"GenusAverage",51
"Asthenodipsas",74.15,"GenusAverage",6
"Astrapia",156.4,"GenusAverage",10
"Astroblepus",33.23,"GenusAverage",3
"Astrochelys",10190,"GenusAverage",4
"Astrodoras",50,"GenusAverage",1
"Astronesthes",32.9,"GenusAverage",1
"Astronotus",339.4,"GenusAverage",0
"Astropecten",23.98,"GenusAverage",0
"Astrostole",50,"GenusAverage",0
"Astrotoma",575,"GenusAverage",0
"Asturina",445,"GenusAverage",2
"Astyanax",55.28,"GenusAverage",10
"Astylosternus",12.52,"GenusAverage",2
"Asymblepharus",4.369,"GenusAverage",15
"Atalotriccus",6.8,"GenusAverage",1
"Atelecyclus",11.8,"GenusAverage",1
"Atelerix",567.9,"GenusAverage",22
"Ateles",7171,"GenusAverage",50
"Atelocynus",8721,"GenusAverage",7
"Atelornis",85.52,"GenusAverage",4
"Atergatis",72,"GenusAverage",1
"Ateuchosaurus",14.01,"GenusAverage",4
"Athene",138.5,"GenusAverage",14
"Atherina",10,"GenusAverage",0
"Atherinella",2.056,"GenusAverage",0
"Atherinomorus",1.5,"GenusAverage",0
"Atherinops",172.3,"GenusAverage",0
"Atheris",123.3,"GenusAverage",23
"Atherurus",2335,"GenusAverage",15
"Athripsodes",0.0002008,"GenusAverage",1
"Atilax",3371,"GenusAverage",8
"Atimastillas",47.95,"GenusAverage",1
"Atlantisia",38.64,"GenusAverage",2
"Atlantolacerta",3.607,"GenusAverage",3
"Atlantoraja",55,"GenusAverage",0
"Atlantoxerus",288.1,"GenusAverage",5
"Atlapetes",31.08,"GenusAverage",50
"Atolla",8.71,"GenusAverage",1
"Atractaspis",118.7,"GenusAverage",29
"Atractodes",0.000409,"GenusAverage",1
"Atractoscion",31780,"GenusAverage",2
"Atractosteus",44600,"GenusAverage",3
"Atractus",26.94,"GenusAverage",143
"Atretium",196.8,"GenusAverage",2
"Atrichornis",33.79,"GenusAverage",6
"Atrina",518,"GenusAverage",1
"Atrobucca",788.5,"GenusAverage",2
"Atropoides",372.6,"GenusAverage",6
"Atta",0.02,"GenusAverage",1
"Attagis",327.4,"GenusAverage",6
"Atthis",2.5,"GenusAverage",4
"Atticora",11.84,"GenusAverage",4
"Attila",38.93,"GenusAverage",14
"Atule",546.3,"GenusAverage",1
"Atylodes",3.92,"GenusAverage",1
"Atympanophrys",74.6,"GenusAverage",1
"Aubria",28.86,"GenusAverage",1
"Auchenipterichthys",113.9,"GenusAverage",1
"Auchenipterus",188.3,"GenusAverage",3
"Auchenoglanis",3695,"GenusAverage",2
"Augastes",3.667,"GenusAverage",5
"Aulacocephalus",236,"GenusAverage",1
"Aulacomya",3,"GenusAverage",1
"Aulacorhynchus",191,"GenusAverage",22
"Aulichthys",3.8,"GenusAverage",1
"Auliscomys",57.83,"GenusAverage",13
"Aulonocara",23.1,"GenusAverage",1
"Aulorhynchus",11.15,"GenusAverage",2
"Aulostomus",694,"GenusAverage",0
"Aurelia",865.2,"GenusAverage",0
"Auriglobus",22.6,"GenusAverage",1
"Auriparis",1.7,"GenusAverage",1
"Auriparus",6.9,"GenusAverage",4
"Aurivela",7.641,"GenusAverage",4
"Austracantha",0.066,"GenusAverage",0
"Australoheros",40.45,"GenusAverage",2
"Australolacerta",7.989,"GenusAverage",2
"Australomimetus",0.018,"GenusAverage",0
"Australomisidia",0.014,"GenusAverage",0
"Austrelaps",634.5,"GenusAverage",4
"Austronomus",28.85,"GenusAverage",2
"Automolus",35.33,"GenusAverage",15
"Auxis",1454,"GenusAverage",3
"Avahi",969,"GenusAverage",27
"Aviceda",289.7,"GenusAverage",11
"Avicennia",22.75,"GenusAverage",2
"Avocettina",679.3,"GenusAverage",1
"Avocettula",4.2,"GenusAverage",2
"Awaous",319,"GenusAverage",2
"Axis",46660,"GenusAverage",28
"Aythya",767.4,"GenusAverage",54
"Azemiops",453.4,"GenusAverage",3
"Aztlanolagus",2000,"GenusAverage",2
"Babakotia",18000,"GenusAverage",2
"Babax",39,"GenusAverage",3
"Babina",116.7,"GenusAverage",2
"Babus",282.7,"GenusAverage",0
"Babylonia",17.75,"GenusAverage",1
"Babyrousa",90540,"GenusAverage",13
"Bachia",3.18,"GenusAverage",50
"Badis",2.42,"GenusAverage",2
"Badumna",0.23,"GenusAverage",0
"Baeolophus",16.64,"GenusAverage",13
"Baeopogon",46.15,"GenusAverage",4
"Bagarius",19110,"GenusAverage",2
"Bagre",440.7,"GenusAverage",1
"Bagropsis",653,"GenusAverage",1
"Bagrus",11750,"GenusAverage",3
"Bahaba",1e+05,"GenusAverage",1
"Baikia",4.207,"GenusAverage",2
"Baiomys",8.343,"GenusAverage",10
"Bairdiella",77.61,"GenusAverage",0
"Baiyankamys",84.2,"GenusAverage",2
"Bajacalifornia",225,"GenusAverage",2
"Balaena",87500000,"GenusAverage",0
"Balaeniceps",5784,"GenusAverage",4
"Balaenoptera",36490000,"GenusAverage",51
"Balanophis",28.8,"GenusAverage",1
"Balantiopteryx",5.528,"GenusAverage",11
"Balearica",3598,"GenusAverage",8
"Balionycteris",13.29,"GenusAverage",5
"Balistapus",1193,"GenusAverage",1
"Balistes",1879,"GenusAverage",5
"Balistoides",2540,"GenusAverage",1
"Balitora",0.5,"GenusAverage",1
"Ballerus",1309,"GenusAverage",1
"Bamanophis",115.7,"GenusAverage",1
"Bambusicola",294.7,"GenusAverage",6
"Bandicota",335.3,"GenusAverage",15
"Bangana",1680,"GenusAverage",3
"Bangsia",38.82,"GenusAverage",9
"Banjos",164.5,"GenusAverage",1
"Barahna",0.005,"GenusAverage",0
"Barbastella",11.41,"GenusAverage",10
"Barbatula",38.67,"GenusAverage",5
"Barbichthys",280.8,"GenusAverage",1
"Barbodes",3487,"GenusAverage",3
"Barbonymus",1000,"GenusAverage",4
"Barbourisia",630.5,"GenusAverage",2
"Barbucca",0.1,"GenusAverage",1
"Barbus",2833,"GenusAverage",6
"Barilius",48.33,"GenusAverage",4
"Barisia",50.12,"GenusAverage",14
"Barkudia",6.159,"GenusAverage",4
"Barnardius",128.3,"GenusAverage",3
"Bartramia",127.2,"GenusAverage",6
"Baryphthengus",153.1,"GenusAverage",6
"Basalys",6.1e-06,"GenusAverage",1
"Basileuterus",12.87,"GenusAverage",37
"Basilichthys",212.1,"GenusAverage",1
"Basilinna",3.525,"GenusAverage",2
"Basiliscus",402.1,"GenusAverage",14
"Basilornis",107.7,"GenusAverage",5
"Bassaricyon",1237,"GenusAverage",21
"Bassariscus",897.3,"GenusAverage",18
"Bassiana",8.803,"GenusAverage",7
"Bassozetus",207.3,"GenusAverage",1
"Batagur",15040,"GenusAverage",5
"Batara",129.9,"GenusAverage",2
"Bathmocercus",15.42,"GenusAverage",8
"Bathocyroe",24.68,"GenusAverage",1
"Bathybiaster",36.2,"GenusAverage",1
"Bathyclupea",63.95,"GenusAverage",2
"Bathydraco",908,"GenusAverage",1
"Bathyergus",502.9,"GenusAverage",12
"Bathygobius",10.5,"GenusAverage",2
"Bathylagidae",22.11,"GenusAverage",0
"Bathylagoides",11.6,"GenusAverage",1
"Bathylagus",338.7,"GenusAverage",2
"Bathymaster",344.1,"GenusAverage",1
"Bathyphantes",0.0002231,"GenusAverage",2
"Bathypolypus",56,"GenusAverage",2
"Bathyprion",380.1,"GenusAverage",1
"Bathyraja",19590,"GenusAverage",3
"Bathyteuthis",5,"GenusAverage",1
"Bathytoshia",148.9,"GenusAverage",1
"Bathytroctes",398,"GenusAverage",4
"Batis",10.68,"GenusAverage",50
"Batomys",169.6,"GenusAverage",12
"Batoteuthis",21.73,"GenusAverage",1
"Batrachocottus",123.6,"GenusAverage",4
"Batrachoseps",11.63,"GenusAverage",5
"Batrachostomus",76.1,"GenusAverage",20
"Batrachylodes",0.6467,"GenusAverage",3
"Bauerus",22.68,"GenusAverage",4
"Bavayia",6.22,"GenusAverage",25
"Bdeogale",2029,"GenusAverage",16
"Beamys",79.9,"GenusAverage",5
"Beatragus",100900,"GenusAverage",7
"Beaufortia",2.867,"GenusAverage",3
"Bedeva",0.8,"GenusAverage",0
"Bedotia",3.7,"GenusAverage",1
"Bellator",64,"GenusAverage",1
"Bellatorias",623.8,"GenusAverage",7
"Belligobio",25,"GenusAverage",2
"Belodontichthys",558.6,"GenusAverage",1
"Belomys",217,"GenusAverage",3
"Belone",1400,"GenusAverage",0
"Belonesox",10.67,"GenusAverage",0
"Bembidion",0.00247,"GenusAverage",0
"Bembrops",88.3,"GenusAverage",2
"Benthalbella",101.9,"GenusAverage",0
"Benthocodon",5.525,"GenusAverage",1
"Benthoctopus",130,"GenusAverage",1
"Benthodesmus",31200,"GenusAverage",1
"Benthosema",1.813,"GenusAverage",3
"Berardius",13610000,"GenusAverage",15
"Bergiaria",173,"GenusAverage",1
"Berlepschia",36.94,"GenusAverage",2
"Bernieria",18.14,"GenusAverage",6
"Beroe",5.309,"GenusAverage",1
"Berylmys",231.6,"GenusAverage",11
"Beryx",9560,"GenusAverage",3
"Betadevario",2.4,"GenusAverage",1
"Betta",3.75,"GenusAverage",2
"Bettongia",1427,"GenusAverage",33
"Betula",2e+05,"GenusAverage",1
"Bezzia",5.29e-05,"GenusAverage",1
"Bhavania",5.1,"GenusAverage",1
"Bias",24.65,"GenusAverage",7
"Biatas",42,"GenusAverage",1
"Bibimys",28.38,"GenusAverage",11
"Bidessus",2e-04,"GenusAverage",1
"Bidyanus",4320,"GenusAverage",1
"Bipalium",1,"GenusAverage",1
"Bipes",15.48,"GenusAverage",12
"Birgus",4000,"GenusAverage",1
"Bison",676900,"GenusAverage",26
"Biswamoyopterus",1613,"GenusAverage",2
"Bithynia",0.03831,"GenusAverage",1
"Bitia",201.2,"GenusAverage",1
"Bitis",646.2,"GenusAverage",23
"Biwia",1.6,"GenusAverage",1
"Biziura",2078,"GenusAverage",5
"Blaberus",3,"GenusAverage",1
"Blaesodactylus",32.83,"GenusAverage",10
"Blanfordimys",32.9,"GenusAverage",2
"Blanus",11.39,"GenusAverage",18
"Blarina",17.75,"GenusAverage",23
"Blarinella",11.16,"GenusAverage",11
"Blarinomys",30.6,"GenusAverage",5
"Blastocerus",100500,"GenusAverage",8
"Blatta",0.7,"GenusAverage",1
"Blattela",0.1,"GenusAverage",1
"Blattella",0.1,"GenusAverage",1
"Bleda",41.92,"GenusAverage",11
"Bleekeria",13.37,"GenusAverage",2
"Blennius",13.5,"GenusAverage",1
"Blicca",2323,"GenusAverage",2
"Blythia",21.6,"GenusAverage",1
"Blythipicus",110.8,"GenusAverage",4
"Boa",16850,"GenusAverage",4
"Boaedon",232.5,"GenusAverage",11
"Bocagia",34.4,"GenusAverage",1
"Bodianus",349.8,"GenusAverage",1
"Boesemania",7000,"GenusAverage",1
"Bogertophis",508.1,"GenusAverage",5
"Bohadschia",2000,"GenusAverage",3
"Boiga",555.5,"GenusAverage",50
"Boiruna",1617,"GenusAverage",3
"Boissonneaua",8.391,"GenusAverage",8
"Bokermannohyla",185.6,"GenusAverage",1
"Bolbometopon",46000,"GenusAverage",2
"Bolbopsittacus",68.2,"GenusAverage",2
"Bolborhynchus",49.64,"GenusAverage",6
"Bolemoreus",28.67,"GenusAverage",2
"Boleophthalmus",75.4,"GenusAverage",4
"Bolinichthys",8.925,"GenusAverage",4
"Bolinopsis",23.15,"GenusAverage",1
"Bolinus",47.57,"GenusAverage",1
"Bolitoglossa",47670,"GenusAverage",2
"Bolomys",39.93,"GenusAverage",1
"Bolyeria",461.3,"GenusAverage",1
"Bombina",7.702,"GenusAverage",3
"Bombycilla",40.63,"GenusAverage",18
"Bonasa",391.4,"GenusAverage",10
"Boops",204.4,"GenusAverage",1
"Bootherium",382200,"GenusAverage",3
"Boraras",0.1,"GenusAverage",1
"Boreal",750,"GenusAverage",1
"Boreogadus",32.35,"GenusAverage",0
"Boreomysis",0.2049,"GenusAverage",3
"Borikenophis",212.3,"GenusAverage",3
"Boromys",220,"GenusAverage",2
"Borostomias",12.5,"GenusAverage",1
"Borungaboodie",10000,"GenusAverage",1
"Bos",636500,"GenusAverage",40
"Boselaphus",179600,"GenusAverage",9
"Bosmina",1.55e-06,"GenusAverage",1
"Bostockia",29.8,"GenusAverage",1
"Bostrychia",1059,"GenusAverage",7
"Bostrychus",188.4,"GenusAverage",1
"Botaurus",995.6,"GenusAverage",16
"Bothriechis",392.9,"GenusAverage",11
"Bothrocara",181.1,"GenusAverage",1
"Bothrochilus",3609,"GenusAverage",9
"Bothrocophias",858,"GenusAverage",7
"Bothrolycus",55.4,"GenusAverage",1
"Bothrophthalmus",466.1,"GenusAverage",4
"Bothrops",1260,"GenusAverage",62
"Bothus",268.4,"GenusAverage",1
"Botia",38.05,"GenusAverage",4
"Botrynema",0.005,"GenusAverage",1
"Boulengerella",4075,"GenusAverage",1
"Boulengerochromis",5000,"GenusAverage",1
"Boulengerula",39.7,"GenusAverage",1
"Bovallia",5.051,"GenusAverage",1
"Bovichtus",115,"GenusAverage",3
"Bowdleria",25.17,"GenusAverage",1
"Brachaluteres",7.7,"GenusAverage",1
"Brachiones",24.5,"GenusAverage",2
"Brachionus",7.067e-07,"GenusAverage",3
"Brachioteuthis",45.19,"GenusAverage",4
"Brachirus",382.1,"GenusAverage",3
"Brachycentrus",0.004734,"GenusAverage",2
"Brachychalcinus",11,"GenusAverage",1
"Brachycope",25.3,"GenusAverage",4
"Brachydeuterus",110,"GenusAverage",0
"Brachygalba",16.88,"GenusAverage",7
"Brachygenys",35.2,"GenusAverage",0
"Brachygluta",8.72e-05,"GenusAverage",1
"Brachygobius",0.45,"GenusAverage",2
"Brachyhypopomus",24.18,"GenusAverage",0
"Brachylagus",392.9,"GenusAverage",9
"Brachylophus",469.2,"GenusAverage",9
"Brachymeles",15.64,"GenusAverage",79
"Brachymystax",2633,"GenusAverage",3
"Brachyophidium",5.1,"GenusAverage",1
"Brachyophis",6.9,"GenusAverage",1
"Brachyorrhos",102.7,"GenusAverage",4
"Brachypelma",30,"GenusAverage",1
"Brachyphylla",42.51,"GenusAverage",11
"Brachyplatystoma",33030,"GenusAverage",6
"Brachypodium",0.2926,"GenusAverage",1
"Brachyprotoma",4500,"GenusAverage",2
"Brachypteracias",170,"GenusAverage",4
"Brachypterois",29,"GenusAverage",1
"Brachypteryx",29.95,"GenusAverage",6
"Brachyramphus",224.8,"GenusAverage",8
"Brachyrhaphis",3.807,"GenusAverage",0
"Brachysaura",24.1,"GenusAverage",1
"Brachyseps",15.73,"GenusAverage",8
"Brachysomophis",1520,"GenusAverage",1
"Brachytarsomys",210.4,"GenusAverage",9
"Brachyteles",10630,"GenusAverage",12
"Brachyuromys",91.82,"GenusAverage",8
"Brachyurophis",25.7,"GenusAverage",11
"Bradornis",25.91,"GenusAverage",8
"Bradypodion",13.87,"GenusAverage",42
"Bradypterus",15.05,"GenusAverage",41
"Bradypus",3736,"GenusAverage",29
"Bradytriton",3.05,"GenusAverage",1
"Brama",1654,"GenusAverage",4
"Branchiostegus",818.9,"GenusAverage",5
"Branta",2074,"GenusAverage",29
"Brasiliscincus",14.64,"GenusAverage",8
"Bregmaceros",5.668,"GenusAverage",1
"Breviceps",15.13,"GenusAverage",3
"Brevitrygon",590,"GenusAverage",1
"Brevoortia",1364,"GenusAverage",4
"Brienomyrus",27.3,"GenusAverage",1
"Brillia",1.31e-05,"GenusAverage",1
"Broadleysaurus",386.9,"GenusAverage",2
"Bronchocela",43.96,"GenusAverage",30
"Brookesia",2.546,"GenusAverage",64
"Brosme",14250,"GenusAverage",2
"Brotogeris",62.79,"GenusAverage",28
"Brotomys",120,"GenusAverage",1
"Brucepattersonius",32.71,"GenusAverage",11
"Bruguiera",2.2,"GenusAverage",1
"Bryaxis",3.52e-05,"GenusAverage",2
"Brychius",0.001406,"GenusAverage",1
"Brycinus",632.5,"GenusAverage",2
"Brycon",2474,"GenusAverage",10
"Bryconamericus",12.39,"GenusAverage",3
"Brygophis",253.2,"GenusAverage",1
"Bubalornis",69.47,"GenusAverage",7
"Bubalus",455500,"GenusAverage",29
"Bubo",1504,"GenusAverage",51
"Bubulcus",333.2,"GenusAverage",8
"Bucanetes",20.5,"GenusAverage",4
"Buccanodon",41.87,"GenusAverage",3
"Buccinum",125.3,"GenusAverage",1
"Bucco",39.11,"GenusAverage",9
"Bucephala",609.2,"GenusAverage",20
"Buceros",2215,"GenusAverage",10
"Bucorvus",3818,"GenusAverage",11
"Budorcas",275100,"GenusAverage",8
"Buergeria",19.8,"GenusAverage",1
"Buettikoferella",30,"GenusAverage",1
"Bufo",48.17,"GenusAverage",22
"Bufoceratias",87.2,"GenusAverage",1
"Bufoniceps",10.58,"GenusAverage",2
"Bufotes",13.75,"GenusAverage",2
"Bugeranus",8641,"GenusAverage",1
"Buglossidium",30.94,"GenusAverage",2
"Buhoma",19.8,"GenusAverage",4
"Bujurquina",92.8,"GenusAverage",1
"Bullimus",400.6,"GenusAverage",8
"Bulweria",205.9,"GenusAverage",8
"Bunaka",626.7,"GenusAverage",1
"Bungarus",783.4,"GenusAverage",24
"Bunocephalus",3.7,"GenusAverage",2
"Bunolagus",1577,"GenusAverage",7
"Bunomys",130.6,"GenusAverage",18
"Bunopithecus",6653,"GenusAverage",4
"Bunopus",4.644,"GenusAverage",9
"Bupalus",0.0648,"GenusAverage",1
"Buphagus",53.48,"GenusAverage",7
"Burhinus",484.6,"GenusAverage",19
"Burnupena",5.25,"GenusAverage",0
"Burramys",39.16,"GenusAverage",9
"Busarellus",690.1,"GenusAverage",2
"Butastur",332.3,"GenusAverage",12
"Buteo",803.7,"GenusAverage",101
"Buteogallus",1423,"GenusAverage",22
"Buthraupis",76.26,"GenusAverage",10
"Butis",18.95,"GenusAverage",1
"Butorides",163.1,"GenusAverage",10
"Bycanistes",913.4,"GenusAverage",15
"Caaeteboia",15.1,"GenusAverage",1
"Cabassous",3648,"GenusAverage",25
"Cabdio",59.59,"GenusAverage",2
"Cacajao",3099,"GenusAverage",19
"Cacatua",488.2,"GenusAverage",52
"Cachryx",194.2,"GenusAverage",2
"Cacicus",65.55,"GenusAverage",22
"Cacomantis",46.01,"GenusAverage",21
"Cacophis",61.91,"GenusAverage",5
"Cadea",19.93,"GenusAverage",4
"Caecilia",5.5,"GenusAverage",0
"Caecobarbus",19.1,"GenusAverage",1
"Caenis",0.0028,"GenusAverage",1
"Caenolestes",38.93,"GenusAverage",19
"Caenotropus",266.7,"GenusAverage",2
"Caesio",3357,"GenusAverage",2
"Caesoris",6.197,"GenusAverage",1
"Caiman",28970,"GenusAverage",7
"Caipora",20500,"GenusAverage",2
"Cairina",3049,"GenusAverage",7
"Calabaria",523.2,"GenusAverage",1
"Calamanthus",16.11,"GenusAverage",11
"Calamaria",11.5,"GenusAverage",66
"Calamodontophis",16,"GenusAverage",2
"Calamonastes",13.2,"GenusAverage",3
"Calamonastides",10.8,"GenusAverage",1
"Calamophis",11200,"GenusAverage",4
"Calamorhabdium",1.767,"GenusAverage",3
"Calamornis",20.7,"GenusAverage",1
"Calamospiza",30.47,"GenusAverage",6
"Calamus",1592,"GenusAverage",6
"Calandrella",22.32,"GenusAverage",21
"Calanoides",0.02689,"GenusAverage",1
"Calanus",0.00626,"GenusAverage",7
"Calcarius",23.34,"GenusAverage",20
"Calcochloris",34.83,"GenusAverage",5
"Caledoniscincus",3.231,"GenusAverage",29
"Calendulauda",27.7,"GenusAverage",8
"Calicalicus",16.61,"GenusAverage",3
"Calidris",56.72,"GenusAverage",97
"Caliechthrus",107.2,"GenusAverage",1
"Caligavis",25.36,"GenusAverage",3
"Callacanthis",42.67,"GenusAverage",1
"Callaeas",226.5,"GenusAverage",6
"Callagur",25000,"GenusAverage",1
"Callianira",3.069,"GenusAverage",0
"Callibella",120,"GenusAverage",1
"Callicebus",1049,"GenusAverage",100
"Callichthys",105.8,"GenusAverage",1
"Calliergon",25,"GenusAverage",1
"Callimico",537.4,"GenusAverage",10
"Callinectes",95.05,"GenusAverage",4
"Callionymus",22.66,"GenusAverage",8
"Calliope",22.25,"GenusAverage",3
"Calliophis",218.3,"GenusAverage",12
"Callipepla",160.3,"GenusAverage",19
"Calliphlox",2.942,"GenusAverage",10
"Callisaurus",27.55,"GenusAverage",6
"Callistomys",519,"GenusAverage",5
"Callithrix",343.8,"GenusAverage",77
"Callitula",3e-05,"GenusAverage",1
"Callocephalon",256,"GenusAverage",5
"Callonetta",367.2,"GenusAverage",5
"Callopanchax",5.6,"GenusAverage",2
"Callopistes",542.8,"GenusAverage",6
"Callorhinchus",3194,"GenusAverage",2
"Callorhinus",1630000,"GenusAverage",10
"Callosciurus",267,"GenusAverage",65
"Calloselasma",488.2,"GenusAverage",2
"Callospermophilus",237.6,"GenusAverage",6
"Calochaetes",46.4,"GenusAverage",2
"Calocitta",219.2,"GenusAverage",5
"Calodactylodes",14.8,"GenusAverage",5
"Caloenas",531.1,"GenusAverage",5
"Calomys",29.28,"GenusAverage",49
"Calomyscus",18.37,"GenusAverage",23
"Calonectris",633.1,"GenusAverage",10
"Caloperdix",199.8,"GenusAverage",2
"Calophysus",1250,"GenusAverage",1
"Caloprymnus",902,"GenusAverage",5
"Caloramphus",42.85,"GenusAverage",1
"Calorhamphus",42.6,"GenusAverage",1
"Calotes",47.5,"GenusAverage",58
"Calothorax",2.607,"GenusAverage",8
"Calotomus",1152,"GenusAverage",1
"Calotriton",22.71,"GenusAverage",2
"Calumma",41.46,"GenusAverage",77
"Caluromys",304.2,"GenusAverage",20
"Caluromysiops",290.5,"GenusAverage",6
"Calypte",3.489,"GenusAverage",14
"Calyptocephalella",536,"GenusAverage",1
"Calyptocichla",39.06,"GenusAverage",3
"Calyptogena",1.29,"GenusAverage",1
"Calyptomena",103.7,"GenusAverage",7
"Calyptommatus",1.94,"GenusAverage",9
"Calyptophilus",40.37,"GenusAverage",4
"Calyptophractus",304,"GenusAverage",6
"Calyptorhynchus",625.7,"GenusAverage",25
"Calyptotis",2.471,"GenusAverage",10
"Calyptura",5,"GenusAverage",1
"Camarhynchus",20.75,"GenusAverage",11
"Camaroptera",11.08,"GenusAverage",13
"Camelia",354000,"GenusAverage",2
"Camellia",515000,"GenusAverage",2
"Camelops",9e+05,"GenusAverage",4
"Camelus",504800,"GenusAverage",20
"Campephaga",31.81,"GenusAverage",18
"Campephilus",277,"GenusAverage",23
"Campethera",57.43,"GenusAverage",35
"Campicoloides",34.68,"GenusAverage",1
"Campochaera",41,"GenusAverage",2
"Campostoma",26.4,"GenusAverage",1
"Campsicnemus",4e-04,"GenusAverage",1
"Camptorhynchus",807,"GenusAverage",2
"Camptostoma",7.031,"GenusAverage",6
"Campylomormyrus",68.4,"GenusAverage",1
"Campylopterus",7.508,"GenusAverage",28
"Campylorhamphus",45.02,"GenusAverage",10
"Campylorhynchus",33.24,"GenusAverage",33
"Canariomys",1250,"GenusAverage",2
"Cancer",490.6,"GenusAverage",2
"Candacia",0.00176,"GenusAverage",2
"Candiacervus",270100,"GenusAverage",6
"Candidia",17.4,"GenusAverage",2
"Candoia",717.6,"GenusAverage",8
"Canirallus",261.5,"GenusAverage",4
"Canis",20840,"GenusAverage",72
"Cannomys",815.1,"GenusAverage",7
"Cansumys",57.75,"GenusAverage",2
"Cantharis",0.02483,"GenusAverage",2
"Cantherhines",263.1,"GenusAverage",1
"Canthidermis",1477,"GenusAverage",1
"Canthigaster",41.19,"GenusAverage",5
"Canthophrys",17.88,"GenusAverage",1
"Cantorchilus",19.67,"GenusAverage",9
"Cantoria",1495,"GenusAverage",1
"Caparaonia",4.918,"GenusAverage",2
"Caperea",4496000,"GenusAverage",0
"Capitellum",8.04,"GenusAverage",6
"Capito",61.85,"GenusAverage",23
"Capoeta",284,"GenusAverage",7
"Capra",63100,"GenusAverage",72
"Capreolus",28590,"GenusAverage",20
"Capricornis",77500,"GenusAverage",25
"Caprimulgus",59.11,"GenusAverage",133
