Index,Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,AF,Tanzania,Soricomorpha,Soricidae,Sylvisorex,howelli,Sylvisorex usambarensis  ,"Howell's Forest Shrew, Howell's Shrew",0.635,4.317,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,AF,Cameroon,Soricomorpha,Soricidae,Sylvisorex,isabellae,,"Bioko Forest Shrew, Isabella Shrew",-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,AF,Cameroon_ Gabon_ Bioko_ Congo Republic_ Zaire_ Uganda_ Tanzania_ Burundi,Soricomorpha,Soricidae,Sylvisorex,johnstoni,,"Johnston's Forest Shrew, Johnston's Shrew",0.501,3.17,226_ 244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,AF,,Soricomorpha,Soricidae,Sylvisorex,lunaris,,"Moon Forest Shrew, Crescent Shrew",1.267,18.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,AF,Cameroon,Soricomorpha,Soricidae,Sylvisorex,morio,,"Arrogant Shrew, Mt. Cameroon Forest Shrew",-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,AF,Cameroon_ Nigeria_ Gabon_ Zaire,Soricomorpha,Soricidae,Sylvisorex,ollula,,"Forest Musk Shrew, Greater Forest Shrew",1.12,13.19713816,www.iiasa.ac.at/~sendzim/MammalDataSets/ Trop%20Wet%20Forest%20Mamm.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,AF,Zaire,Soricomorpha,Soricidae,Sylvisorex,oriundus,,"Lesser Forest Shrew, Mountain Shrew",-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,AF,,Soricomorpha,Soricidae,Sylvisorex,vulcanorum,,Volcano Shrew,0.544,3.5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,AF,,Tubulidentata,Orycteropodidae,Orycteropus,afer,Myrmecophaga afra|Myrmecophaga capensis,"Aardvark, Antbear",4.719,52350.399,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,AUS,,Artiodactyla,Bovidae,Bos,javanicus,Bos birmanicus  |Bos lowi  ,"Banteng, Tembadau",5.677,475000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,AUS,,Artiodactyla,Bovidae,Bubalus,bubalis,,water buffalo,5.916,825000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,AUS,,Artiodactyla,Bovidae,Capra,hircus,,,4.525,33500,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,AUS,,Artiodactyla,Camelidae,Camelus,dromedarius,,,5.903,8.00E+05,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,AUS,,Artiodactyla,Cervidae,Axis,axis,Cervus axis,"Chital, Indian Spotted Deer, Axis Deer, Spotted Deer",4.842,69500,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,AUS,,Artiodactyla,Cervidae,Axis,porcinus,,"Hog Deer, Thai Hog Deer, Indochina Hog Deer, Indochinese Hog Deer, Indian Hog Deer",4.544,35000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,AUS,,Artiodactyla,Cervidae,Cervus,elaphus,,"Red Deer, Bactrian Wapiti, Bokharan Deer, Bukhara Red Deer, Elk, Bactrian Deer, Wapiti, Bactrian Red Deer",5.077,119500,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,AUS,,Artiodactyla,Cervidae,Dama,dama,,"Fallow Deer, Mesopotamian Fallow Deer, Persian Fallow Deer, FALLOW DEER",4.686,48500,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,AUS,,Artiodactyla,Cervidae,Rusa,nana, , ,5.228,169000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,AUS,,Artiodactyla,Cervidae,Rusa,timorensis,Cervus celebensis|Cervus hippelaphus|Cervus lepidus|Cervus moluccensis|Cervus peronii|Cervus russa|Cervus tavistocki|Cervus timorensis  |Cervus timorensis subspecies rusa|Cervus tunjuc,"Javan Deer, Sunda Sambar, Rusa, Rusa Deer, Javan Rusa, Timor Deer",4.799,63000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,AUS,,Artiodactyla,Suidae,Sus,scrofa,Sus andamanensis  |Sus aruensis  |Sus babi  |Sus ceramensis  |Sus enganus  |Sus floresianus  |Sus goramensis  |Sus natunensis  |Sus nicobaricus  |Sus niger  |Sus papuensis  |Sus ternatensis  |Sus tuancus  ,"Wild Boar, Eurasian Wild Pig, Ryukyu Islands Wild Pig",4.936,86250,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,AUS,,Carnivora,Canidae,Canis,lupus,C. l. dingo (was sp),dingo ,4.225,16800,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,AUS,,Carnivora,Canidae,Vulpes,vulpes,Canis vulpes,"Red Fox, Silver Fox, Cross Fox",3.775,5950,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,AUS,,Carnivora,Felidae,Felis,silvestris,,"Wild Cat, Wildcat",3.628,4250,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,AUS,,Carnivora,Otariidae,Arctocephalus,forsteri,Arctocephalus australis subspecies forsteri|Arctophoca australis subspecies forsteri,"New Zealand Fur Seal, Long-nosed Fur Seal, Black Fur Seal, Australasian Fur Seal, Antipodean Fur Seal, South Australian Fur Seal",5.005,101250,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,AUS,,Carnivora,Otariidae,Arctocephalus,gazella,Arctocephalus tropicalis subspecies gazella|Arctophoca gazella,"Antarctic Fur Seal, Kerguelen Fur Seal",4.989,97500,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,AUS,,Carnivora,Otariidae,Arctocephalus,pusillus,Phoca pusilla,"Afro-Australian Fur Seal, Cape Fur Seal, Brown Fur Seal, Australian Fur Seal, South African Fur Seal",5.252,178500,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,AUS,,Carnivora,Otariidae,Arctocephalus,tropicalis,Arctocephalus elegans|Arctocephalus tropicalis subspecies tropicalis|Arctophoca tropicalis|Gypsophoca tropicalis,"Subantarctic Fur Seal, Amsterdam Island Fur Seal",4.924,84000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,AUS,,Carnivora,Otariidae,Neophoca,cinerea,,"Australian Sea Lion, Australian Sealion",5.279,190000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,AUS,,Carnivora,Phocidae,Hydrurga,leptonyx,,Leopard Seal,5.556,360000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,AUS,,Carnivora,Phocidae,Leptonychotes,weddellii,,Weddell Seal,5.602,4.00E+05,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,AUS,,Carnivora,Phocidae,Lobodon,carcinophaga,Lobodon carcinophagus  ,Crabeater Seal,5.368,233250,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,AUS,,Carnivora,Phocidae,Mirounga,leonina,,"Southern Elephant Seal, South Atlantic Elephant-seal, Southern Elephant-seal",6.204,1600000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,AUS,,Carnivora,Phocidae,Ommatophoca,rossii,,Ross Seal,5.398,250000,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,AUS,Australia (except Tasmania)_ SE New Guinea,Chiroptera,Emballonuridae,Saccolaimus,flaviventris, , ,1.653,45,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,AUS,SE New Guniea_ NE Queensland (Australia),Chiroptera,Emballonuridae,Saccolaimus,mixtus, , ,1.362,23.03333333,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,AUS,India and Sri Lanka throug SE Asia to Borneo_ Sumatra_ Java and Timor (Indonesia)_ New Guinea_ NE Queensland (Australia)_ Guadalca l Isl (Solomon Isls),Chiroptera,Emballonuridae,Saccolaimus,saccolaimus, , ,1.64,43.7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,AUS,N Queensland (Australia)_ Torres strait Isls_ SE New Guinea,Chiroptera,Emballonuridae,Taphozous,australis, , ,1.36,22.9,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,AUS,australia,Chiroptera,Emballonuridae,Taphozous,georgianus, , ,1.442,27.663,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,AUS,Western Australia_ South Australia and Northern Territory,Chiroptera,Emballonuridae,Taphozous,hilli, , ,1.342,22,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,AUS,Northern territory (Australia),Chiroptera,Emballonuridae,Taphozous,kapalgensis, , ,1.415,26,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,AUS,Sri Lanka_ India to W Malaysia_ through Philippines_ ndonesia and New Guinea to N Queensland_ N Northern Territory and N Western Australia (Australia),Chiroptera,Hipposideridae,Hipposideros,ater, , ,0.765,5.825,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,AUS,W Malaysia_ Sumatra and the Philippines to Vanuatu (= New Hebrides) and NE Australia,Chiroptera,Hipposideridae,Hipposideros,cervinus, , ,0.968,9.3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,AUS,Burma and Viet m through Thailand_ W Malaysia and indonesia to New Guniea_ Bismarck Arch_ solomon Isls and NE and NC Australia_ Philippines_ Nicobar Isls,Chiroptera,Hipposideridae,Hipposideros,diadema, , ,1.641,43.764,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,AUS,N Queensland (Australia)_ E new Guniea,Chiroptera,Hipposideridae,Hipposideros,semoni, , ,1.146,14,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,AUS,Northern territory_ N western australia and N Queensland (australia),Chiroptera,Hipposideridae,Hipposideros,stenotis, , ,1.079,12,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,AUS,N Western Australia_ Northern Territory and NW Queensland (australia),Chiroptera,Hipposideridae,Rhinonicteris,aurantia, , ,0.943,8.767,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,AUS,N and C Australia,Chiroptera,Megadermatidae,Macroderma,gigas, , ,2.102,126.43,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,AUS,New Guniea_ N and C Australia_ Solomon Isls_ Vanuatu (=New Hebrides)_ Fiji_ perhaps Bismarck Arch,Chiroptera,Molossidae,Chaerephon,jobensis, , ,1.327,21.25,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,AUS,Molucca isls_ New Guniea_ adjacent small isls_ N australia,Chiroptera,Molossidae,Mormopterus,beccarii, , ,1.172,14.85,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,AUS,Norfolk isl_ SE Queensland_ E New South Wales (australia),Chiroptera,Molossidae,Mormopterus,norfolkensis, , ,0.903,8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,AUS,Australia_ New Guinea,Chiroptera,Molossidae,Mormopterus,planiceps, , ,0.944,8.8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,AUS,S and C Australia_ new Guniea,Chiroptera,Molossidae,Tadarida,australis, , ,1.502,31.8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,AUS,Bismarck arch_ New Guinea_ Aru islands_ Batanta and Mysol (offf W New Guinea) and Molucca Isls (including Waido isl) N Queensland (Australia),Chiroptera,Pteropodidae,Dobsonia,moluccensis, , ,2.581,381.436,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,AUS,Thailand to Philippines_ New Guinea_ Bismarck Arch (Papua N Guinea) Solomon Isls and N Australia,Chiroptera,Pteropodidae,Macroglossus,minimus, , ,1.2,15.85,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,AUS,Bismarck arch_ New Guinea_ Aru islands_ Batanta and Mysol (offf W New Guinea) and Molucca Isls (including Waido isl) N Queensland (Australia),Chiroptera,Pteropodidae,Melonycteris,melanops, , ,1.691,49.042,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,AUS,New Guinea_ Molucca and Kei Isls_ Solomon Isls_ N Queensland (Australia) Bismark Arch.,Chiroptera,Pteropodidae,Nyctimene,albiventer, , ,1.475,29.875,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,AUS,E Queensland (Australia),Chiroptera,Pteropodidae,Nyctimene,robinsoni, , ,1.694,49.478,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,AUS,Sulawesi_ Saleyer Isl_ Lombok_ Bawean Isl_ Kangean Isls_ Sumba Isl_ and Savu Isl (Indonesia) N and E Austraila_ S New Guinea,Chiroptera,Pteropodidae,Pteropus,alecto, , ,2.827,672.143,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,AUS,Australia_ Queensland_ Percy Isl,Chiroptera,Pteropodidae,Pteropus,brunneus, , ,2.301,200,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,AUS,Halmahera Isls_ New Guinea and adjacent islands_ NE Queensland (Australia),Chiroptera,Pteropodidae,Pteropus,conspicillatus, , ,2.89,775.7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,AUS,E Australia from S Queensland to Victoria,Chiroptera,Pteropodidae,Pteropus,poliocephalus, , ,2.875,749.909,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,AUS,Australia_ S New Guinea,Chiroptera,Pteropodidae,Pteropus,scapulatus, , ,2.647,443.429,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,AUS,E Queensland and New South Wales (Australia)_ New Guinea_ DEntrecasteaux Isls_ Trobriand Isls_ Louisiade Arch and Bismarck Arch (Papua N Guinea) Molucca Isls_ various adjacent islands,Chiroptera,Pteropodidae,Syconycteris,australis, , ,1.233,17.097,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,AUS,E New Guniea_ Misima Isl (Louisiade Arch.) Goodenough Isl (DEntrecasteaux isls) and Bismarck Arch (Papua New Guniea)_ E Queensland_ E New South Wales and E Victoria (Australia),Chiroptera,Rhinolophidae,Rhinolophus,megaphyllus, , ,1.003,10.063,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,AUS,Mindoro_ Luzon_ Minda o and negros (Philippines)_ Kei Isls_ sulawesi and Timor (Indonesia)_ Borneo new Guinea_ NE Queensland (Australia),Chiroptera,Rhinolophidae,Rhinolophus,philippinensis, , ,1.027,10.65,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,AUS,New South Wales and adjacent part of Queensland (Australia),Chiroptera,Vespertilionidae,Chalinolobus,dwyeri, , ,0.956,9.032,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,AUS,Australia but not Cape York Peninsula N of Cardwell_ Tasmania_ Norfolk Isl (australia_ New Caledonia,Chiroptera,Vespertilionidae,Chalinolobus,gouldii, , ,1.16,14.467,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,AUS,Southern Australia_ Tasmania,Chiroptera,Vespertilionidae,Chalinolobus,morio, , ,0.943,8.767,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,AUS,N and E Australia_ SE New Guniea and adjacent small islands,Chiroptera,Vespertilionidae,Chalinolobus,nigrogriseus, , ,0.944,8.8,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,AUS,NW New South Wales_ C and S Queensland and South Australia (Australia),Chiroptera,Vespertilionidae,Chalinolobus,picatus, , ,0.708,5.1,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,AUS,Southern australia except south australia_ tasmania (australia),Chiroptera,Vespertilionidae,Falsistrellus,tasmaniensis, , ,1.355,22.65,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,AUS,Philippines_ borneo and java_ southeast to Vanuatu (New Hebrides) and E australia,Chiroptera,Vespertilionidae,Miniopterus,australis, , ,0.863,7.3,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,AUS,S Europe and Morocco through the Caucasus and Iran to most of chi  and japan_ most of indo-malayan region_ new guniea_ solomon isls (including bougainville isl)_ australia_ subsaharan africa_ madagascar_ bismarck arch,Chiroptera,Vespertilionidae,Miniopterus,schreibersii, , ,1.059,11.467,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,AUS,Lesser sunda isls_ sulawesi_ new guniea_ ne australia,Chiroptera,Vespertilionidae,Murina,florium, , ,0.628,4.25,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,AUS,Taiwan and W Malaysia_ south and east to New Guniea_ Bismarck Arch_ solomon Isls_ Vanuatu (=New Hebrides)_ N and E coastal Australia_ perhaps Tibet (Chi ),Chiroptera,Vespertilionidae,Myotis,adversus, , ,1.023,10.553,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,AUS,New South Wales_ possibly Western Australia (Australia),Chiroptera,Vespertilionidae,Myotis,australis, , ,-999,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,AUS,N Australia,Chiroptera,Vespertilionidae,Nyctophilus,arnhemensis, , ,0.823,6.65,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,AUS,Australia (except NE) including tasmania,Chiroptera,Vespertilionidae,Nyctophilus,geoffroyi, , ,0.862,7.282,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,AUS,N Northern territory_ N and E Queensland_ N and W western asutralia_ e new south wales and victoria (australia)_ new guniea,Chiroptera,Vespertilionidae,Nyctophilus,gouldi, , ,1,10,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,AUS,All of australia including tasmania_ e new guniea_ probably timor (Indonesia),Chiroptera,Vespertilionidae,Nyctophilus,timoriensis, , ,1.069,11.725,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,AUS,Northern territory and N western australia,Chiroptera,Vespertilionidae,Nyctophilus,walkeri, , ,0.637,4.335,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,AUS,SE New Guniea_ Queensland_ New South Wales (australia),Chiroptera,Vespertilionidae,Phoniscus,papuensis, , ,0.792,6.2,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
